override,businessName,taxCountry,legalName,nativeBusinessName,nativeLegalName,taxRegistrationNumbers,street1,street2,street3,city,state,postalCode,poBox,poBoxPostalCode,BVD,dunsNumber,LEI,unspsc,naics,website,isDiversitySupplier,stockExchange,stockSymbol,buyerSystemDetails
,KLIN. FORSCHUNG HANNOVER-MITTE,Germany,,,,HRB 201298 |DE252047008,Schillerstraße 30,,,Hannover,,30159,,,DE2190512458,551254969,,,,www.kfhm.de,,,,
,NEUE MEDIEN MÜNNICH,Germany,,,,HRB 21708 |DE212657916|208/251/03091,Hauptstraße 68,,,Neusalza-Spremberg,,2742,,,DE3390074790,332336317,,,,www.all-inkl.com,,,,
,NEWAYS EXPANDING TECHNOLOGIES B V,Germany,,,,HRA 4460 |DE214298429|209/151/14009,Bayern und Str. 1,,,Riesa,,1589,,,DE3070034601,330913682,,,,www.newayselectronics.com,,,,
,TECTRO GMBH,Germany,,,,HRB 41493 |DE815194008,Thrasoltstraße 46,,,Saarburg,,54439,,,DE5350194780,341681681,,,,www.tectro.de,,,,
,NOMADIC DISPLAY GMBH,Germany,,,,HRB 7103 ,Philipp-Reis-Straße 23-25,,,Maintal,,63477,,,DE6130124930,312610730,,,,www.nomadic-systems.de,,,,
,BIOMOL GMBH (548),Germany,,,,HRB 39521 |DE811177491|45/708/01649,Kieler Str. 303a,,,Hamburg,,22525,,,DE2150298617,318323482,,,,www.biomol.de,,,,
,DR. BASTELBERGER & DR. FUCHS,Germany,,,,,Mainzer Str. 43,,,Boppard,,56154,,,DE5170229044,314013754,,,,www.bastelberger-fuchs.notare-net.de,,,,
,HEXAL AG - EUR,Germany,,,,HRB 110375 |DE131170111,Industriestraße 25,,,Holzkirchen,,83607,,,DE8250113842,318921681,,,,www.hexal.de,,,,
,NOVASEP SYNTHESIS - DYNAMIT NOBEL,Germany,,,,HRB 74182 |DE256325006|230/5713/1098,Kalkstraße 218,,,Leverkusen,,51377,,,DE5330227888,313113144,,,,www.novasep.com,,,,
,NSV GMBH                           SCHALTGERÄTE-VERTRIEB GMBH,Germany,,,,HRB 10890 |DE182238459|040/115/01260,Lehberggarten 80,,,Saarbrücken,,66131,,,DE7290234279,0,,,,www.nsv-gmbh.de,,,,
,NÜNDEL KUNSTSTOFF-TECHNIK GMBH,Germany,,,,HRB 33412 |DE305997071|241/133/90464,Johann-Höllfritsch-Straße 2,,,Wendelstein,,90530,,,DE3310207820,316103589,,,,www.nuendel.de,,,,
,"BOY SIEBDRUCK,NUERNBERG",Germany,,,,HRB 6719 |DE133554657,Kreuzburger Str. 9,,,Nürnberg,,90471,,,DE8190092912,317610855,,,,media-haus.de,,,,
,HOFFMANN GMBH,Germany,,,,HRB 237463 |DE322273007,Haberlandstraße 55,,,München,,81241,,,DE8170427098,499137305,,,,www.hoffmann-group.com,,,,
,OLAF RINGEL STUDIO FUR PRODUK (500),Germany,,,,|DE112822728,Ruhrstraße 16 A,,,Hanau,,63452,,,DE6130077890,341196207,,,,www.olafringel.com,,,,
,OLALA GMBH & CO. KG,Germany,,,,HRA 3866 FF |DE327633163|064/161/01750,Rehfelder Str. 53A,,,Rüdersdorf bei Berlin,,15378,,,DE3250327025,343064547,,,,www.die-olala.de,,,,
,OMNILAB GMBH & CO. KG,Germany,,,,HRB 36304 HB ,Robert-Hooke-Straße 8,,,Bremen,,28359,,,DE2051087642,315101543,,,,,,,,
,ONESERVICE (500),Germany,,,,HRB 96920 |DE313413560,Im Tiefen See 62,,,Darmstadt,,64293,,,DE6050334258,314398851,,,,www.one-service.com,,,,
,PAIAN MED RESEARCH GMBH,Germany,,,,HRB 138084 B ,Ehrenfelsstraße 47,,,Berlin,,10245,,,DE2012273749,342461086,,,,,,,,
,PAKMARKAS GMBH (583),Germany,,,,HRB 14780 PI ,Damm 9-19,,,Pinneberg,,25421,,,DE2390524013,343077826,,,,www.pakmarkas.de,,,,
,DR MED PETER UWE HAASE,Germany,,,,,Kleine Marktstraße 3,,,Halle (Saale),,6108,,,DE3130248398,340203955,,,,www.pneumologicum-halle.de,,,,
,PFEIFFER AND MAY FREIBURG KG,Germany,,,,HRA 3965 |DE142095606,Not Provided,,,Freiburg im Breisgau,,79111,,,DE7010088747,327238275,,,,www.pfeiffer-may.de,,,,
,KLINIKUM D. PHILIPS-UNIV.MARB.,Germany,,,,,Baldingerstraße,,,Marburg,,35043,,,DE*822251250,341824853,,,,www.ukgm.de/home.html,,,,
,PHI-MED GMBH,Germany,,,,HRB 3913 |DE182618538|213/5701/1266,Helmholtzstraße 16,,,Jülich,,52428,,,DE5010211829,342886854,,,,www.phi-med.de,,,,
,PHOENIX MECANO POWER QU.,Germany,,,,HRA 3646 |DE111296806,Auf der Struth 1,,,Grävenwiesbach,,61279,,,DE6290028263,316801182,,,,www.redur.de,,,,
,PLASMATREAT GMBH,Germany,,,,|DE811375462,Dornierstraße 4,,,Birkenfeld,,75217,,,DE4010097651-1000,314914487,,,,www.plasmatreat.de,,,,
,PMV GEISER GMBH & CO. KG,Germany,,,,HRB 11817 ,Gladbacher Str. 31A,,,Heinsberg,,52525,,,DE5010352615,332118905,,,,www.pmv-geiser.de,,,,
,NOVEXX SOLUTION GMBH,Germany,,,,HRB 217347 |DE815545342|115/133/70220,Ohmstraße 3,,,Eching,,85386,,,DE2270127472,388004632,,,,www.novexx.com,,,,
,KARL WOERWAG GMBH & CO.KG,Germany,,,,HRB 12180 ,Strohgäustraße 28,,,Stuttgart,,70435,,,DE7330162263,314945064,,,,www.woerwag.com,,,,
,PWC,Germany,,,,|DE194821795,Domshof 18-20,,,Bremen,,28195,,,DE6070312009-1000,341902496,,,,,,,,
,BDP INTERNATIONAL GMBH,Germany,,,,HRB 94728 ,Holsteinischer Kamp 1,,,Hamburg,,20149,,,DE2151267870,313774656,,,,www.bdv-behrens.de,,,,
,KINDER UND JUGENDARZTPRAXIS,Germany,,,,,Waldfriedhofstraße 73,,,München,,81243,,,DE8171240896,313172685,,,,www.kinderarztpraxis-muenchen.com,,,,
,CHROMOTEK INC.,Germany,,,,HRB 175782 |DE815015038,Am Klopferspitz 19,,,Planegg,,82152,,,DE8330385144,341106154,,,,www.chromotek.com,,,,
,PSS POLYMERSTANDARDS SERVICE GNBH,Germany,,,,HRB 3232 |DE149059445,Not Provided,,,Mainz,,55120,,,DE6190039827,324681931,,,,www.pss-polymer.com,,,,
,COMMUNICATIONS & NETWORK CONSULTI,Germany,,,,HRB 143897 |DE215867659,Leopoldstraße 10,,,München,,80802,,,DE8170596768,343898727,,,,www.kekstcnc.com,,,,
,INTERACTIVE SYSTEMS GMBH,Germany,,,,HRB 106103 B |DE252810241|027/588/23912,Glogauer Str. 19,,,Berlin,,10999,,,DE2011841591,551418192,,,,www.interactive-systems.de,,,,
,"RADWELL INTERNATIONAL GERMANY GMBH, KREFELD",Germany,,,,HRB 19550 |DE300200877,Adolf-Dembach-Straße 22 H,,,Krefeld,,47809,,,DE5191067917,313277765,,,,www.radwell.de,,,,
,JAGLA UND SOHN,Germany,,,,HRB 206791 |DE314346460,Merkurstraße 14,,,Stuhr,,28816,,,DE2051003104,314766390,,,,,,,,
,"GERSTENBERG,WEILMUENSTER-AULENHAUSEN",Germany,,,,|DE113662007,Waldstraße 4,,,Weilmünster,,35789,,,DE6170013931,322612789,,,,www.gerstenberg-siebdruck.de,,,,
,RAUNHEIMER QUARZSAND,Germany,,,,|DE185873344,Not Provided,,,Bensheim,,64625,,,DE6190141698-1000,507511033,,,,,,,,
,REED SMITH LLP-EUR,Germany,,,,HRB 130097 ,Bockenheimer Landstraße 2-4,,,Frankfurt am Main,,60306,,,DE6070855430,0,,,,,,,,
,FIEBIG NÄHRSTOFFTECHNIK GBR,Germany,,,,|DE111314746,Brunnenstraße 26,,,Idstein,,65510,,,DE6250033030,344684659,,,,www.fiebig-naehrstofftechnik.de,,,,
,REINZEIT PERSONAL & SERVICE GMBH,Germany,,,,|DE328786454,Am Lippeglacis 1,,,Wesel,,46483,,,DE2012936839-1002,343106890,,,,,,,,
,ATOLL GMBH (REPLIGEN),Germany,,,,HRB 552638 |DE237515799|77025/10569,Parkstraße 10,,,Ravensburg,,88212,,,DE8210070018,333581366,,,,www.repligen.com,,,,
,DRATH REWE GMBH & CO. KG,Germany,,,,,Zwischen den Wegen 2,,,Schwerte,,58239,,,DE4190185452-1000,340928167,,,,www.rewe-drath.de,,,,
,"RIEGLER&CO, BAD URACH",Germany,,,,HRA 360620 |DE147169723,Schützenstraße 27,,,Bad Urach,,72574,,,DE7270017630,318211901,,,,www.riegler.de,,,,
,SCHNEIDER GMBH & CO. KG,Germany,,,,HRA 707649 |DE313153008|41306/81703,Not Provided,,,Hamburg,,22769,,,DE7230422484,342948223,,,,www.schneider.de,,,,
,E. BRUECKMANN GLAS- UND GEBAEUDE-,Germany,,,,HRB 2565 |DE113543762,Sackgasse 9,,,Langenselbold,,63505,,,DE6130026913,322642505,,,,www.brueckmann-web.de,,,,
,EGON BUCHTA GMBH,Germany,,,,HRB 354358 |DE813962909|78099/09403,Unterer Mühlweg 43,,,Wannweil,,72827,,,DE7270162087,314084077,,,,www.reinraumservice.de,,,,
,HANS-WERNER TUPS,Germany,,,,,Bonifatiusstraße 25,,,Düsseldorf,,40547,,,DE5050714053,0,,,,,,,,
,ROTORK GMBH (583),Germany,,,,HRB 15732 |DE307547033,Mühlsteig 45,,,Langenzenn,,90579,,,DE8190934520,313925437,,,,www.rotork.de,,,,
,ANTRETTER R.,Germany,,,,,Kiefernweg 4A,,,Wolfratshausen,,82515,,,DE8290219147,314151749,,,,www.antretter-kalibrierservice.de,,,,
,RUHR UNIVERSITAET BOCHUM,Germany,,,,,Bürkle de la Camp-Platz 1,,,Bochum,,44801,,,DELEI580307,342221973,,,,www.ruhr-uni-bochum.de/de,,,,
,PAUL GMBH & CO.KG (PACO),Germany,,,,HRB 90225 ,Auf Hohle,,,Steinau an der Straße,,36396,,,DE6090001710,318080025,,,,www.paco.online.com,,,,
,NETTER GMBH,Germany,,,,HRB 4451 |DE113867481|007 225 81115,Fritz-Lenges-Straße 3,,,Wiesbaden,,55252,,,DE6190082250,318450921,,,,www.nettervibration.com,,,,
,S.T. JAPAN-EUROPE GMBH,Germany,,,,HRB 43222 |DE813553908,Leyendeckerstraße 33,,,Köln,,50825,,,DE5190617758,331647987,,,,www.stjapan.de,,,,
,DACHDECKEREI BECKERT,Germany,,,,,Petershütter Allee 3A,,,Osterode am Harz,,37520,,,DE2130177813,341599376,,,,www.dachdeckerei-beckert.de,,,,
,"SAMTEC , GERMERING",Germany,,,,HRB 110231 ,Streiflacher Str. 7,,,Germering,,82110,,,DE8330191130,313884603,,,,www.samtec.com,,,,
,SANOFI-AVENTIS DEUTSCHLAND GMBH- EUR,Germany,,,,HRB 40661 |DE812134551,Not Provided,,,Frankfurt,,65926,,,DE6070268678,313218430,,,,www.sanofi-aventis.de,,,,
,SANOFI AVENTIS DEUTSCHLAND GMB,Germany,,,,|DE812134551,Not Provided,,,Berlin,,10785,,,DE6070268678-1000,506685820,,,,www.sanofi.de,,,,
,TEYMUR SCHAFI-NEYA,Germany,,,,HRB 10182 ,Jakobsberg 1,,,Bamberg,,96049,,,DE8050130112,314059803,,,,,,,,
,INNOVATION GMBH,Germany,,,,HRB 735828 |DE814084202,Not Provided,,,Stuttgart,,70178,,,DE7330960348,312692174,,,,www.innovation.group,,,,
,SCHOENBERGER GERMANY ENTERPRISES GMBH 6 CO. KG,Germany,,,,HRA 109862 ,Zechstraße 1-7 SCHOENBERGER Enterprises GmbH & Co. KG,,,Schäftlarn,,82069,,,DE8330530150,316720606,,,,www.schoenberger-group.com,,,,
,BIERHALTER FRITZ GETRÄNKE-FACHGROßHANDEL,Germany,,,,HRB 105420 |DE811356652|34092/01970,An der Roßweid 9,,,Karlsruhe,,76229,,,DE7110018324,327657714,,,,www.bierhalter-getraenke.de,,,,
,ROTKREUZKLINIKUM MUENCHEN,Germany,,,,|DE239833728,Nymphenburger Str. 163,,,München,,80634,,,DE8170688474-1000,342178909,,,,www.rotkreuzklinikum-muenchen.de,,,,
,EVERGABE GMBH,Germany,,,,HRB 28209 |DE268661681|203/118/06352,Not Provided,,,Dresden,,1067,,,DE3070431365,341490413,,,,www.evergabe.de,,,,
,SEIBERT VERTRIEBS GMBH             E.G.O. VERTRAGSHÄNDLER,Germany,,,,HRB 240247 |DE143082537|30064/94821,Lugwaldstraße 17,,,Mühlacker,,75417,,,DE7230048852,313690270,,,,www.ego-seibert.de,,,,
,SEIPEL INDUSTRIEBEDARF KG,Germany,,,,HRA 4016 ,Not Provided,,,Hanau,,63450,,,DE6130021426,319734307,,,,www.seipelkg.de,,,,
,SERVA FEINBIOCHEMICAL GMBH &CO,Germany,,,,HRA 22206 |DE143290578,Not Provided,,,Heidelberg,,69115,,,DE6190143582,0,,,,www.boehringer-ingelheim.de,,,,
,SIBA SECURITY SERVICE GMBH,Germany,,,,HRB 731376 |DE143603947,Not Provided,,,Frankfurt,,60489,,,DE7110005681,342847797,,,,www.siba-security.de,,,,
,SIEMENS BUILDING TECHNOLOGIES,Germany,,,,HRA 74215 ,Richard-Strauss-Straße 76,,,München,,81679,,,DE8170492674,333406879,,,,www.siemens.de,,,,
,LYRECO ADVANTAGE DEUTSCHLAND,Germany,,,,|DE112007613,Wandsbeker Zollstraße 124,,,Hamburg,,22303,,,DE7330323039-1035,498281021,,,,www.staplesadvantage.de,,,,
,SL ARMATUREN & ANTRIEBE,Germany,,,,|DE228603173,Künkelstraße 43,,,Mönchengladbach,,41063,,,DE5230267836,333732373,,,,www.sl-armaturen.com,,,,
,SIMON HEGELE GMBH,Germany,,,,|DE143596550,Tejostraße 1-9,,,Raunheim,,65479,,,DE7110004680-1006,312976931,,,,www.simon-hegele.com,,,,
,SCHÜSSLER ELEKTROTECHNIK,Germany,,,,|DE322602115,Landauer Str. 2,,,Eschbach,,76831,,,DE7190190250,343070485,,,,www.schuessler-elektro.de,,,,
,UNIVERSITAET WITTEN/HERDECKE,Germany,,,,,Parkplatz Alfred-Herrhausen-Straße 50,,,Witten,,58448,,,DELEI895265,325769438,,,,,,,,
,SONDERABFALLTRANSPORTE ULBER EK,Germany,,,,HRA 13038 ,Badanger 10,,,Aichach,,86551,,,DE8030170091,0,,,,,,,,
,SONPLAS GMBH,Germany,,,,HRA 6904 |DE811464832,Sachsenring 57,,,Straubing,,94315,,,DE8230683949,315191141,,,,www.sonplas.de,,,,
,SOS KINDERDORF E. V.,Germany,,,,VR 6243 |DE129519008,St.-Michael-Straße 7,,,München,,80639,,,DE8170095080,316724160,,,,www.sos-kinderdorf.de,,,,
,STERIGENICS GERMANY GMBH (500),Germany,,,,HRB 22418 |DE111633321|040 245 15050,Kasteler Str. 45,,,Wiesbaden,,65203,,,DE6250203565,315821520,,,,www.sterigenics.com,,,,
,SV SPARKASSEN-VERSICHERUNG,Germany,,,,HRB 16367 |DE161401081,Löwentorstraße 65,,,Stuttgart,,70376,,,DEFEI1010750,331007406,,,,www.sparkassenversicherung.de,,,,
,MALVERN INSTRUMENTS GMBH,Germany,,,,HRB 243995 ,Rigipsstraße 19,,,Herrenberg,,71083,,,DE7330405240,315105779,,,,www.malvern.de,,,,
,SPIE INFORMATION & COMMUNICATION SE,Germany,,,,HRB 77705 |DE307605843,Oldenburger Allee 36,,,Hannover,,30659,,,DE5050771984,313736883,,,,www.spie.de,,,,
,"DB ELECTRONIC, EHRINGSHAUSEN",Germany,,,,HRB 724412 |DE814138432,Katzenfurter Str. 2,,,Ehringshausen,,35630,,,DE6110293884,341644000,,,,www.db-electronic.com,,,,
,ST DOMINIKUS KRANKENHAUS,Germany,,,,HRB 60491 |DE225754646,Salzburger Str. 15,,,Ludwigshafen am Rhein,,67067,,,DE7150167777,332196067,,,,www.st-dominikus-stiftung.de,,,,
,TECHNOPARK UND WIRTSCHAFTS-,Germany,,,,,Lohbachstraße 12,,,Schwerte,,58239,,,DE4190038115,325835668,,,,www.tws-schwerte.de,,,,
,STADTHALLE GERMERING,Germany,,,,VR 40566 ,Landsberger Str. 39,,,Germering,,82110,,,DE8330354305,506711659,,,,www.stadtkapelle-germering.de,,,,
,STAEDTISCHES KLINIKUM DESSAU,Germany,,,,HRB 5162 |DE254917646|114/106/90103,Auenweg 38,,,Dessau-Roßlau,,6847,,,DE3290149011,331775189,,,,www.mvzdessau.de,,,,
,STADTWERKE KARLSRUHE,Germany,,,,,Kaiserstraße 142,,,Karlsruhe,,66849,,,DE7090079290,537420309,,,,www.stadtwerke-landstuhl.de,,,,
,STECH GMBH,Germany,,,,HRB 270491 ,Not Provided,,,Bahlingen,,79353,,,DE7010011948,333419380,,,,www.stech-akustik.de,,,,
,ESR POLLMEIER GMBH,Germany,,,,HRB 3297 |DE111627526,Lindenstraße 20,,,Ober-Ramstadt,,64372,,,DE6050015405,318605136,,,,,,,,
,STEFAN VON DOMARUS WERKSVERTRETUNGE,Germany,,,,|DE227154287,Sudetenstraße 12,,,Osterode am Harz,,37520,,,DE2130095722,341266480,,,,www.sdw-domarus.de,,,,
,STEFANIE GWOSC,Germany,,,,,Kiefholzstraße 179,,,Berlin,,12437,,,DE2012970529,343753480,,,,,,,,
,WARNTAFEL.DE GMBH,Germany,,,,HRB 35068 |DE319659552|232/122/04218,Not Provided,,,Leipzig,,4129,,,DE3150549646,315082173,,,,www.warntafel.de,,,,
,"SHRED-IT GMBH, KIRCHHEIM",Germany,,,,HRB 151928 |DE228862373|143/180/30058,Klausnerring 3,,,Kirchheim bei München,,85551,,,DE8170666095,332112825,,,,www.shredit.de,,,,
,B. GRAUEL GMBH,Germany,,,,HRB 53563 B ,Reuchlinstraße 10-11,,,Berlin,,10553,,,DE2010681501,340999333,,,,www.grauel.de,,,,
,CLEMENSHOSPITAL,Germany,,,,HRB 757 |DE126118986|337/5906/0513,Not Provided,,,Münster,,48153,,,DE4250060926,317959476,,,,www.clemenshospital.de,,,,
,STIFTUNG FÜR PATHOBIOCHEMIE,Germany,,,,,Friesdorfer Str. 153,,,Bonn,,53175,,,DELEI640913,342164515,,,,www.dgkl.de,,,,
,STOCKMEIER CHEMIE DILLENBURG GMBH& CO KG,Germany,,,,HRB 3489 ,Not Provided,,,Dillenburg,,35683,,,DE6110214772,322626912,,,,www.stockmeier.de,,,,
,PK COMPONENTS TILL.-ELEKT.,Germany,,,,HRB 30745 |DE136638361|241/135/21062,Wilhelm-Maisel-Straße 26,,,Wendelstein,,90530,,,DE2010019552,316772300,,,,www.pk-components.de,,,,
,CIVAK GMBH,Germany,,,,HRB 7261 |DE126789591,Mittelweg 101,,,Oelde,,59302,,,DE4130028632,342280148,,,,www.civakgmbh.de,,,,
,SUCHY MIPS GMBH,Germany,,,,HRB 221940 |DE302483380|143/183/70975,Schichtlstraße 32A,,,München,,81677,,,DE8171075959,313532243,,,,www.suchymips.de,,,,
,SYSPAC,Germany,,,,HRB 154984 |DE240985422,Auf d. Appeling 6,,,Marburg,,35043,,,DE8170689851,537527322,,,,,,,,
,SCHILLING ZUTT AND ANSCHUTZ A/P-122260,Germany,,,,HRB 729487 |DE259258090,Not Provided,,,Mannheim,,68165,,,DE7170280867,340523860,,,,www.sza.de,,,,
,DATENNETZWERK-TECHNIK,Germany,,,,|DE167270551,Paradiesäcker 16,,,Großwallstadt,,63868,,,DE8010067065,340893762,,,,www.ohwerkdnt.de,,,,
,TAPMATIC GMBH,Germany,,,,HRB 38780 |DE122526772|212/5706/0271,Not Provided,,,Bergneustadt,,51702,,,DE5150020715,318186053,,,,www.tapmatic.de,,,,
,TEVA GMBH - EUR,Germany,,,,HRB 726876 ,Graf-Arco-Straße 3,,,Ulm,,89079,,,DE8270288927,313047912,,,,www.teva-deutschland.de,,,,
,KAUTEX TEXTRON GMBH AND CO. KG,Germany,,,,|DE190138671,Alter Heerweg 2A,,,Bonn,,53123,,,DE5030289122-1001,316940832,,,,www.kautex.com/de,,,,
,TELEGARTNER KUNSTSTOFFTECHNICK (500),Germany,,,,HRB 240662 |DE147798462,Gewerbestraße 4,,,Steinenbronn,,71144,,,DE7330022061,316118397,,,,www.telegaertner.com,,,,
,LEE HYDRAUL. MINIATURKOMPONENTEN GMBH,Germany,,,,HRB 18691 |DE114181052,Am Limespark 2,,,Sulzbach (Taunus),,65843,,,DE6070074444,324670298,,,,www.lee.de,,,,
,THOMAS GRUND,Germany,,,,|DE197610638,Justus-von-Liebig-Straße 3,,,Schwabhausen,,85247,,,DE8330241793,343072289,,,,www.cnc-grund.de,,,,
,MINISCHRAUBEN.COM,Germany,,,,|DE224897869,128A,,,Hofkirchen,,94544,,,DE8230559195,312906081,,,,www.minischrauben.com,,,,
,THORSTEN CLEFF,Germany,,,,|DE134258146,Ottostraße 5,,,Obernburg am Main,,63785,,,DE8010015404,341212957,,,,www.thorsten-cleff.de,,,,
,TIEMEYER AUTOMOBILE GMBH & CO.,Germany,,,,HRB 14814 |DE125011131|318/5732/0530,Not Provided,,,Bochum,,44892,,,DE4090027599,329102987,,,,www.tiemeyer.de,,,,
,AXEL SEMRAU GMBH CO  KG,Germany,,,,HRB 15438 ,42,,,Sprockhövel,,45549,,,DE4310025423,322578220,,,,www.axel-semrau.de,,,,
,TORSTEN DIECKMANN,Germany,,,,|DE813997214,Sebaldsbrücker Heerstraße 309A,,,Bremen,,28309,,,DE2050613512,318521259,,,,www.dieckmann-markisen.de,,,,
,TRANSMIT-ZENTRUM FÜR FESTKÖRPERIONI,Germany,,,,HRB 3036 |DE188685037,Heinrich-Buff-Ring 17,,,Gießen,,35394,,,DE6110197963,537584609,,,,www.transmit.de,,,,
,TÜV NORD AKADEMIE,Germany,,,,|DE814243955,Airbus-Allee 3,,,Bremen,,28199,,,DE2151226973-1005,312794959,,,,asv-braunschweig.de,,,,
,SENGER HOLSTEIN GMBH (508),Germany,,,,HRB 12307 HL |DE285527596|22/290/00623,Berliner Straße 4,,,Lübeck,,23560,,,DE4250529451,342672312,,,,www.vw-luebeck.de,,,,
,UMICORE AG & CO,Germany,,,,HRA 92422 |DE119066058,Rodenbacher Chaussee 4,,,Hanau,,63457,,,DE6130161097,330478350,,,,www.umicore.de,,,,
,UNI HAMBURG EPPENDORF,Germany,,,,,Martinistraße 52,,,Hamburg,,20251,,,DE2150110560,333685209,,,,www.uke.uni-hamburg.de,,,,
,UNICEF DEUTSCHLAND,Germany,,,,,Höninger Weg 104,,,Köln,,50969,,,DELEI578971,319939161,,,,www.sammlung-rau-fuer-unicef.de,,,,
,"UNITECH, LAAR",Germany,,,,HRB 204892 |DE812229983|55/210/15503,Brookdiek 2,,,Laar,,49824,,,DE2410099117,537382483,,,,www.unitech-services.eu/de,,,,
,UPS DEUTSCHLAND INC.&CO. OHG,Germany,,,,|DE812321109,Ursulum 9,,,Gießen,,35396,,,DE5270108608-1019,315081096,,,,,,,,
,UNIVERSITAET DUISBURG-ESSEN,Germany,,,,,Robert-Koch-Straße 9-11,,,Essen,,45141,,,DELEI1472390,0,,,,duisburg.de,,,,
,UNIVERSITÄT AUGSBURG,Germany,,,,,Universitätsstraße 1,,,Augsburg,,93053,,,DELEI869623,313188445,,,,www.uni-regensburg.de,,,,
,UNIVERSITAET DES SAARLANDES,Germany,,,,,Not Provided,,,Saarbrücken,,66123,,,DE7290119335,342253275,,,,www.uni-saarland.de,,,,
,UNIVERSITAET HEIDELBERG,Germany,,,,,Im Neuenheimer 410,,,Heidelberg,,69117,,,DE*110319261400,323338160,,,,www.uni-heidelberg.de/en,,,,
,UNIVERSITÄTSKLINIKUM LEIPZIG AÖR,Germany,,,,,Liebigstraße 20,,,Leipzig,,4103,,,DELEI816269,537573904,,,,www.uniklinikum-leipzig.de,,,,
,UNIVERSITATSKLINIKUM REGENSBUR,Germany,,,,,Landshuter Str. 4/1 Og,,,Regensburg,,93053,,,DELEI869623,332657949,,,,www.uni-regensburg.de,,,,
,UNIVERSITAETSKLINIKUM ERLANGEN,Germany,,,,,Loschgestraße 15,,,Erlangen,,91054,,,DE*110191899981,537302957,,,,www.uk-erlangen.de,,,,
,LANDESAMT F.VERBRAUCHERSCHUTZ,Germany,,,,,Freiimfelder Str. 68,,,Halle (Saale),,6097,,,DE*110191416690,332657790,,,,www.medizin.uni-halle.de,,,,
,UNIVERSITAETSKLINIKUM SCHLESWI,Germany,,,,,Chemnitzstraße 33,,,Kiel,,24105,,,DE2230139736,312813854,,,,www.uksh.de,,,,
,UNIVERSITAETSKLINIKUM TUBINGEN,Germany,,,,,Not Provided,,,Tübingen,,72076,,,DE7270100577,330410866,,,,www.medizin.uni-tuebingen.de,,,,
,RAINER SCHÄFER EVENT&KOMMUNIKA,Germany,,,,|DE212940819,Potsdamer Str. 84,,,Teltow,,14513,,,DE2011285508,341558321,,,,www.schaeferevent.de,,,,
,ZIEGLER GEBÄUDEREINIGUNG,Germany,,,,|DE122347661,Dürener Str. 11A,,,Kreuzau,,52372,,,DE5010149606,340480524,,,,www.gz-ziegler.de,,,,
,VATTENFALL EUROPE SALES GMBH,Germany,,,,HRB 124048 B |DE277449299|37/212/20759,Chausseestraße 23,,,Berlin,,10115,,,DE2012107941,331715867,,,,www.vattenfall.de,,,,
,OKOTEC ENERGIEMANAGEMENT GMBH A/P-152086,Germany,,,,HRB 80690 B |DE249227396|30/124/76878,Torgauer Str. 12-15/Haus 13,,,Berlin,,10829,,,DE2011305198,328934224,,,,www.oekotec.de,,,,
,CAROLO FRANKFURT,Germany,,,,HRB 112337 ,Zum Brommenhof 4,,,Frankfurt am Main,,60594,,,DE6070763452,315079680,,,,,,,,
,VERGABE 24 GMBH,Germany,,,,HRB 28388 |DE214613678,Not Provided,,,Stuttgart,,70176,,,DE7330603248,330175899,,,,www.vergabe24.de,,,,
,DEICHMANN + FUCHS,Germany,,,,HRA 10617 |DE194553760,Hauptstraße 2,,,Aichach,,86551,,,DE8030290877,340779708,,,,www.deichmann-fuchs.de,,,,
,VBG,Germany,,,,,Massaquoipassage 1,,,Hamburg,,22305,,,DE*110326977455,322201229,,,,,,,,
,VODAFONE D2 GMBH,Germany,,,,HRB 145837 |DE813702351|143/153/10114,Beta-Straße 6-8,,,Unterföhring,,85774,,,DE8330315091,327208013,,,,,,,,
,VOGEL AUTOHÄUSER GMBH & CO. KG,Germany,,,,HRA 30704 |DE251002853,Not Provided,,,Landau,,76829,,,DE7310060548,316320191,,,,www.vogel-autohaus.de,,,,
,W. KÖPP GMBH & CO. KG,Germany,,,,|DE123603105,Not Provided,,,Bovenden,,37120,,,DE5010000163-1001,315696559,,,,koepp.de,,,,
,"GORE INDUSRTRIAL PRODUCTS, PUTZBRUNN",Germany,,,,HRB 7244 |DE129489861|143/193/00229,Hermann-Oberth-Straße 22,,,Putzbrunn,,85640,,,DE8330000579,315553388,,,,www.gore.com,,,,
,ISO-ELEKTRA GMBH,Germany,,,,HRB 15191 |DE160203716|11/201/26174,Im Mühlenfeld 3 -5,,,Elze,,31008,,,DE2210076352,344278452,,,,www.iso-elektra.de,,,,
,KPMG AG,Germany,,,,HRB 91862 |DE238554415|060/429/42481,12,,,Frankfurt am Main,,60486,,,DE6070612840,340098069,,,,www.techem.de,,,,
,WEGA INFORMATIK,Germany,,,,HRB 719596 ,Ob. Schanzstraße 1/10,,,Weil am Rhein,,79576,,,DE7010455820,315251528,,,,,,,,
,WIPAK OY,Germany,,,,HRB 5645 ,Bahnhofstraße 13,,,Bomlitz,,29699,,,DE2050529294,344332437,,,,www.wipak.de,,,,
,KERKHOFF KLINIK FORSCHUNGSGESE,Germany,,,,,Küchlerstraße 10,,,Bad Nauheim,,61231,,,DELEI1046065,313256690,,,,www.mpi-hlr.de,,,,
